Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;verificador
400-89-4171;C;Naypyitaw;Normal;Femenino;Deportes y viajes;80.97;8;32.388000000000005;680.148;28/01/2019;13:05;Efectivo;647.76;4.761904762;32.388000000000005;9.3;True
782-95-9291;A;Yangon;Socio;Masculino;Alimentos y bebidas;92.29;5;23.0725;484.5225;20/02/2019;15:55;Tarjeta de Crédito;461.45;4.761904762;23.0725;9.0;True
279-74-2924;B;Mandalay;Socio;Masculino;Accesorios electrónicos;72.17;1;3.6085;75.7785;04/01/2019;19:40;Efectivo;72.17;4.761904762;3.6085;6.1;True
307-85-2293;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;50.28;5;12.57;263.97;07/03/2019;13:58;Billetera Electrónica;251.4;4.761904762;12.57;9.7;True
743-04-1105;B;Mandalay;Socio;Masculino;Salud y belleza;97.22;9;43.749;918.729;30/03/2019;14:43;Billetera Electrónica;874.98;4.761904762;43.749;6.0;True
423-57-2993;B;Mandalay;Normal;Masculino;Deportes y viajes;93.39;6;28.017;588.357;27/03/2019;19:18;Billetera Electrónica;560.34;4.761904762;28.017;10.0;True
894-41-5205;C;Naypyitaw;Normal;Femenino;Alimentos y bebidas;43.18;8;17.272000000000002;362.712;19/01/2019;19:39;Tarjeta de Crédito;345.44;4.761904762;17.272000000000002;8.3;True
275-28-0149;A;Yangon;Normal;Masculino;Deportes y viajes;63.69;1;3.1845;66.8745;25/02/2019;16:21;Efectivo;63.69;4.761904762;3.1845;6.0;True
101-17-6199;A;Yangon;Normal;Masculino;Alimentos y bebidas;45.79;7;16.0265;336.5565;13/03/2019;19:44;Tarjeta de Crédito;320.53;4.761904762;16.0265;7.0;True
423-80-0988;C;Naypyitaw;Normal;Masculino;Deportes y viajes;76.4;2;7.64;160.44;30/01/2019;19:42;Billetera Electrónica;152.8;4.761904762;7.64;6.5;True
548-46-9322;B;Mandalay;Normal;Masculino;Alimentos y bebidas;39.9;10;19.95;418.95;20/02/2019;15:24;Tarjeta de Crédito;399.0;4.761904762;19.95;5.9;True
505-02-0892;B;Mandalay;Socio;Masculino;Salud y belleza;42.57;8;17.028;357.588;25/02/2019;14:12;Billetera Electrónica;340.56;4.761904762;17.028;5.6;True
234-65-2137;C;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;95.58;10;47.79;1003.59;16/01/2019;13:32;Efectivo;955.8;4.761904762;47.79;4.8;True
687-47-8271;A;Yangon;Normal;Masculino;Complementos de moda;98.98;10;49.49;1039.29;08/02/2019;16:20;Tarjeta de Crédito;989.8;4.761904762;49.49;8.7;True
796-32-9050;A;Yangon;Normal;Masculino;Alimentos y bebidas;51.28;6;15.384;323.064;19/01/2019;16:31;Efectivo;307.68;4.761904762;15.384;6.5;True
105-31-1824;A;Yangon;Socio;Masculino;Deportes y viajes;69.52;7;24.332;510.972;01/02/2019;15:10;Tarjeta de Crédito;486.64;4.761904762;24.332;8.5;True
249-42-3782;A;Yangon;Normal;Masculino;Salud y belleza;70.01;5;17.5025;367.5525;03/01/2019;11:36;Billetera Electrónica;350.05;4.761904762;17.5025;5.5;True
316-55-4634;B;Mandalay;Socio;Masculino;Alimentos y bebidas;80.05;5;20.0125;420.2625;26/01/2019;12:45;Tarjeta de Crédito;400.25;4.761904762;20.0125;9.4;True
733-33-4967;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;20.85;8;8.34;175.14;03/03/2019;19:17;Efectivo;166.8;4.761904762;8.34;6.3;True
608-27-6295;B;Mandalay;Socio;Masculino;Accesorios electrónicos;52.89;6;15.867;333.207;19/01/2019;17:34;Tarjeta de Crédito;317.34;4.761904762;15.867;9.8;True
414-12-7047;B;Mandalay;Normal;Masculino;Alimentos y bebidas;19.79;8;7.916;166.236;18/01/2019;12:04;Billetera Electrónica;158.32;4.761904762;7.916;8.7;True
827-26-2100;A;Yangon;Socio;Masculino;Hogar y estilo de vida;33.84;9;15.228;319.788;21/03/2019;16:21;Billetera Electrónica;304.56;4.761904762;15.228;8.8;True
175-54-2529;A;Yangon;Socio;Masculino;Alimentos y bebidas;22.17;8;8.868;186.228;03/03/2019;17:01;Tarjeta de Crédito;177.36;4.761904762;8.868;9.6;True
139-52-2867;C;Naypyitaw;Normal;Femenino;Complementos de moda;22.51;7;7.8785;165.4485;13/02/2019;10:50;Tarjeta de Crédito;157.57;4.761904762;7.8785;4.8;True
407-63-8975;A;Yangon;Normal;Masculino;Alimentos y bebidas;73.88;6;22.164;465.444;23/03/2019;19:16;Billetera Electrónica;443.28;4.761904762;22.164;4.4;True
342-65-4817;C;Naypyitaw;Socio;Masculino;Salud y belleza;86.8;3;13.02;273.42;28/01/2019;16:47;Billetera Electrónica;260.4;4.761904762;13.02;9.9;True
130-98-8941;C;Naypyitaw;Normal;Masculino;Complementos de moda;64.26;7;22.491;472.311;09/02/2019;10:00;Efectivo;449.82;4.761904762;22.491;5.7;True
434-83-9547;C;Naypyitaw;Socio;Masculino;Alimentos y bebidas;38.47;8;15.388;323.148;23/01/2019;11:51;Efectivo;307.76;4.761904762;15.388;7.7;True
851-28-6367;A;Yangon;Socio;Masculino;Deportes y viajes;15.5;10;7.75;162.75;23/03/2019;10:55;Billetera Electrónica;155.0;4.761904762;7.75;8.0;True
824-88-3614;C;Naypyitaw;Normal;Masculino;Salud y belleza;34.31;8;13.724;288.204;25/01/2019;15:00;Billetera Electrónica;274.48;4.761904762;13.724;5.7;True
586-25-0848;A;Yangon;Normal;Femenino;Deportes y viajes;12.34;7;4.319;90.699;04/03/2019;11:19;Tarjeta de Crédito;86.38;4.761904762;4.319;6.7;True
895-66-0685;B;Mandalay;Socio;Masculino;Alimentos y bebidas;18.08;3;2.712;56.952;05/03/2019;19:46;Billetera Electrónica;54.24;4.761904762;2.712;8.0;True
305-14-0245;B;Mandalay;Socio;Femenino;Hogar y estilo de vida;94.49;8;37.796;793.716;03/03/2019;19:00;Billetera Electrónica;755.92;4.761904762;37.796;7.5;True
732-04-5373;B;Mandalay;Socio;Masculino;Hogar y estilo de vida;46.47;4;9.294;195.174;08/02/2019;10:53;Efectivo;185.88;4.761904762;9.294;7.0;True
400-60-7251;A;Yangon;Normal;Masculino;Hogar y estilo de vida;74.07;1;3.7035;77.7735;10/02/2019;12:50;Billetera Electrónica;74.07;4.761904762;3.7035;9.9;True
593-65-1552;C;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;69.81;4;13.962;293.202;28/01/2019;20:50;Tarjeta de Crédito;279.24;4.761904762;13.962;5.9;True
284-34-9626;B;Mandalay;Normal;Femenino;Hogar y estilo de vida;77.04;3;11.556;242.676;11/02/2019;10:39;Tarjeta de Crédito;231.12;4.761904762;11.556;7.2;True
437-58-8131;B;Mandalay;Normal;Femenino;Complementos de moda;73.52;2;7.352;154.392;15/01/2019;13:41;Billetera Electrónica;147.04;4.761904762;7.352;4.6;True
286-43-6208;C;Naypyitaw;Normal;Femenino;Alimentos y bebidas;87.8;9;39.51;829.71;16/03/2019;19:08;Efectivo;790.2;4.761904762;39.51;9.2;True
641-43-2399;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;25.55;4;5.11;107.31;26/01/2019;20:23;Billetera Electrónica;102.2;4.761904762;5.11;5.7;True
831-07-6050;A;Yangon;Normal;Masculino;Accesorios electrónicos;32.71;5;8.1775;171.7275;19/03/2019;11:30;Tarjeta de Crédito;163.55;4.761904762;8.1775;9.9;True
556-86-3144;C;Naypyitaw;Socio;Femenino;Complementos de moda;74.29;1;3.7145;78.0045;13/01/2019;19:30;Efectivo;74.29;4.761904762;3.7145;5.0;True
848-24-9445;C;Naypyitaw;Socio;Masculino;Salud y belleza;43.7;2;4.37;91.77;26/03/2019;18:03;Efectivo;87.4;4.761904762;4.37;4.9;True
856-22-8149;A;Yangon;Normal;Femenino;Hogar y estilo de vida;25.29;1;1.2645;26.5545;23/03/2019;10:13;Billetera Electrónica;25.29;4.761904762;1.2645;6.1;True
699-01-4164;C;Naypyitaw;Normal;Masculino;Salud y belleza;41.5;4;8.3;174.3;12/03/2019;19:58;Tarjeta de Crédito;166.0;4.761904762;8.3;8.2;True
420-11-4919;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;71.39;5;17.8475;374.7975;17/02/2019;19:57;Tarjeta de Crédito;356.95;4.761904762;17.8475;5.5;True
606-80-4905;C;Naypyitaw;Socio;Femenino;Deportes y viajes;19.15;6;5.745;120.645;29/01/2019;10:01;Tarjeta de Crédito;114.9;4.761904762;5.745;6.8;True
542-41-0513;B;Mandalay;Socio;Femenino;Accesorios electrónicos;57.49;4;11.498;241.458;15/03/2019;11:57;Efectivo;229.96;4.761904762;11.498;6.6;True
426-39-2418;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;61.41;7;21.4935;451.3635;14/01/2019;10:02;Efectivo;429.87;4.761904762;21.4935;9.8;True
875-46-5808;B;Mandalay;Socio;Masculino;Salud y belleza;25.9;10;12.95;271.95;06/02/2019;14:51;Billetera Electrónica;259.0;4.761904762;12.95;8.7;True
394-43-4238;B;Mandalay;Socio;Masculino;Hogar y estilo de vida;17.77;5;4.4425;93.2925;15/02/2019;12:42;Tarjeta de Crédito;88.85;4.761904762;4.4425;5.4;True
749-24-1565;A;Yangon;Normal;Femenino;Salud y belleza;23.03;9;10.3635;217.6335;03/01/2019;12:02;Billetera Electrónica;207.27;4.761904762;10.3635;7.9;True
672-51-8681;C;Naypyitaw;Socio;Femenino;Accesorios electrónicos;66.65;9;29.9925;629.8425;04/01/2019;18:19;Tarjeta de Crédito;599.85;4.761904762;29.9925;9.7;True
263-87-5680;C;Naypyitaw;Socio;Femenino;Hogar y estilo de vida;28.53;10;14.265;299.565;18/03/2019;17:38;Billetera Electrónica;285.3;4.761904762;14.265;7.8;True
573-58-9734;B;Mandalay;Normal;Femenino;Complementos de moda;30.37;3;4.5555;95.6655;28/03/2019;13:41;Billetera Electrónica;91.11;4.761904762;4.5555;5.1;True
817-69-8206;B;Mandalay;Normal;Femenino;Accesorios electrónicos;99.73;9;44.8785;942.4485;02/03/2019;19:42;Tarjeta de Crédito;897.57;4.761904762;44.8785;6.5;True
888-02-0338;A;Yangon;Normal;Masculino;Accesorios electrónicos;26.23;9;11.8035;247.8735;25/01/2019;20:24;Billetera Electrónica;236.07;4.761904762;11.8035;5.9;True
677-11-0152;C;Naypyitaw;Normal;Femenino;Alimentos y bebidas;93.26;9;41.967;881.307;16/01/2019;18:08;Efectivo;839.34;4.761904762;41.967;8.8;True
142-63-6033;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;92.36;5;23.09;484.89;20/03/2019;19:17;Billetera Electrónica;461.8;4.761904762;23.09;4.9;True
656-16-1063;B;Mandalay;Normal;Masculino;Deportes y viajes;46.42;3;6.962999999999999;146.22299999999998;04/01/2019;13:24;Tarjeta de Crédito;139.26;4.761904762;6.962999999999999;4.4;True
891-58-8335;B;Mandalay;Socio;Femenino;Deportes y viajes;29.61;7;10.3635;217.6335;11/03/2019;15:53;Efectivo;207.27;4.761904762;10.3635;6.5;True
802-43-8934;A;Yangon;Normal;Masculino;Hogar y estilo de vida;18.28;1;0.914;19.194000000000003;22/03/2019;15:05;Tarjeta de Crédito;18.28;4.761904762;0.914;8.3;True
560-30-5617;B;Mandalay;Normal;Femenino;Deportes y viajes;24.77;5;6.1925;130.0425;24/03/2019;18:27;Efectivo;123.85;4.761904762;6.1925;8.5;True
319-74-2561;A;Yangon;Socio;Femenino;Accesorios electrónicos;94.64;3;14.196;298.116;21/02/2019;16:55;Efectivo;283.92;4.761904762;14.196;5.5;True
549-03-9315;B;Mandalay;Normal;Masculino;Complementos de moda;94.87;8;37.948;796.908;12/02/2019;12:58;Billetera Electrónica;758.96;4.761904762;37.948;8.7;True
790-29-1172;B;Mandalay;Normal;Femenino;Alimentos y bebidas;57.34;3;8.601;180.621;10/03/2019;18:59;Tarjeta de Crédito;172.02;4.761904762;8.601;7.9;True
239-36-3640;B;Mandalay;Normal;Masculino;Accesorios electrónicos;45.35;6;13.605;285.705;31/01/2019;13:44;Billetera Electrónica;272.1;4.761904762;13.605;6.1;True
468-01-2051;B;Mandalay;Normal;Masculino;Alimentos y bebidas;62.08;7;21.728;456.288;06/03/2019;13:46;Billetera Electrónica;434.56;4.761904762;21.728;5.4;True
389-25-3394;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;11.81;5;2.9525;62.0025;17/02/2019;18:06;Efectivo;59.05;4.761904762;2.9525;9.4;True
279-62-1445;C;Naypyitaw;Socio;Femenino;Complementos de moda;12.54;1;0.627;13.167;21/02/2019;12:38;Efectivo;12.54;4.761904762;0.627;8.2;True
213-72-6612;A;Yangon;Normal;Masculino;Alimentos y bebidas;43.25;2;4.325;90.825;20/03/2019;15:56;Efectivo;86.5;4.761904762;4.325;6.2;True
746-68-6593;C;Naypyitaw;Socio;Femenino;Deportes y viajes;87.16;2;8.716000000000001;183.036;11/01/2019;14:29;Tarjeta de Crédito;174.32;4.761904762;8.716000000000001;9.7;True
836-82-5858;B;Mandalay;Socio;Masculino;Salud y belleza;69.37;9;31.2165;655.5465;26/01/2019;19:14;Billetera Electrónica;624.33;4.761904762;31.2165;4.0;True
583-72-1480;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;37.06;4;7.412000000000001;155.65200000000002;31/01/2019;16:24;Billetera Electrónica;148.24;4.761904762;7.412000000000001;9.7;True
466-61-5506;B;Mandalay;Socio;Femenino;Accesorios electrónicos;90.7;6;27.21;571.41;26/02/2019;10:52;Efectivo;544.2;4.761904762;27.21;5.3;True
721-86-6247;A;Yangon;Normal;Femenino;Hogar y estilo de vida;63.42;8;25.368;532.7280000000001;11/03/2019;12:55;Billetera Electrónica;507.36;4.761904762;25.368;7.4;True
289-65-5721;B;Mandalay;Normal;Femenino;Complementos de moda;81.37;2;8.137;170.877;26/01/2019;19:28;Efectivo;162.74;4.761904762;8.137;6.5;True
545-46-3100;B;Mandalay;Socio;Femenino;Accesorios electrónicos;10.59;3;1.5885;33.3585;12/03/2019;13:52;Tarjeta de Crédito;31.77;4.761904762;1.5885;8.7;True
418-02-5978;B;Mandalay;Normal;Femenino;Salud y belleza;84.09;9;37.8405;794.6505;11/02/2019;10:54;Efectivo;756.81;4.761904762;37.8405;8.0;True
269-04-5750;B;Mandalay;Socio;Masculino;Complementos de moda;73.82;4;14.764;310.04400000000004;21/02/2019;18:31;Efectivo;295.28;4.761904762;14.764;6.7;True
157-13-5295;A;Yangon;Socio;Masculino;Salud y belleza;51.94;10;25.97;545.37;09/03/2019;18:24;Billetera Electrónica;519.4;4.761904762;25.97;6.5;True
645-78-8093;A;Yangon;Normal;Femenino;Deportes y viajes;93.14;2;9.314;195.594;20/01/2019;18:09;Billetera Electrónica;186.28;4.761904762;9.314;4.1;True
211-30-9270;C;Naypyitaw;Normal;Masculino;Salud y belleza;17.41;5;4.3525;91.4025;28/01/2019;15:16;Tarjeta de Crédito;87.05;4.761904762;4.3525;4.9;True
755-12-3214;C;Naypyitaw;Socio;Femenino;Complementos de moda;44.22;5;11.055;232.155;05/03/2019;17:07;Tarjeta de Crédito;221.1;4.761904762;11.055;8.6;True
346-84-3103;B;Mandalay;Socio;Femenino;Accesorios electrónicos;13.22;5;3.305;69.405;02/03/2019;19:26;Efectivo;66.1;4.761904762;3.305;4.3;True
478-06-7835;A;Yangon;Normal;Masculino;Complementos de moda;89.69;1;4.4845;94.1745;11/01/2019;11:20;Billetera Electrónica;89.69;4.761904762;4.4845;4.9;True
540-11-4336;A;Yangon;Normal;Masculino;Alimentos y bebidas;24.94;9;11.223;235.683;11/01/2019;16:49;Tarjeta de Crédito;224.46;4.761904762;11.223;5.6;True
448-81-5016;A;Yangon;Normal;Masculino;Salud y belleza;59.77;2;5.977;125.517;11/03/2019;12:01;Tarjeta de Crédito;119.54;4.761904762;5.977;5.8;True
142-72-4741;C;Naypyitaw;Socio;Masculino;Complementos de moda;93.2;2;9.32;195.72;28/02/2019;18:37;Tarjeta de Crédito;186.4;4.761904762;9.32;6.0;True
217-58-1179;A;Yangon;Socio;Masculino;Hogar y estilo de vida;62.65;4;12.53;263.13;05/01/2019;11:25;Efectivo;250.6;4.761904762;12.53;4.2;True
376-02-8238;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;93.87;8;37.548;788.508;02/02/2019;18:42;Tarjeta de Crédito;750.96;4.761904762;37.548;8.3;True
530-90-9855;A;Yangon;Socio;Masculino;Hogar y estilo de vida;47.59;8;19.036;399.756;01/01/2019;14:47;Efectivo;380.72;4.761904762;19.036;5.7;True
866-05-7563;B;Mandalay;Socio;Femenino;Accesorios electrónicos;81.4;3;12.21;256.41;09/02/2019;19:43;Efectivo;244.2;4.761904762;12.21;4.8;True
604-70-6476;A;Yangon;Socio;Masculino;Complementos de moda;17.94;5;4.485;94.185;23/01/2019;14:04;Billetera Electrónica;89.7;4.761904762;4.485;6.8;True
799-71-1548;A;Yangon;Socio;Masculino;Accesorios electrónicos;77.72;4;15.544;326.42400000000004;07/01/2019;16:11;Tarjeta de Crédito;310.88;4.761904762;15.544;8.8;True
785-13-7708;B;Mandalay;Normal;Masculino;Alimentos y bebidas;73.06;7;25.571;536.991;14/01/2019;19:06;Tarjeta de Crédito;511.42;4.761904762;25.571;4.2;True
845-51-0542;B;Mandalay;Socio;Masculino;Alimentos y bebidas;46.55;9;20.9475;439.8975;02/02/2019;15:34;Billetera Electrónica;418.95;4.761904762;20.9475;6.4;True
662-47-5456;C;Naypyitaw;Socio;Masculino;Complementos de moda;35.19;10;17.595;369.495;17/03/2019;19:06;Tarjeta de Crédito;351.9;4.761904762;17.595;8.4;True
883-17-4236;C;Naypyitaw;Normal;Femenino;Deportes y viajes;14.39;2;1.439;30.219;02/03/2019;19:44;Tarjeta de Crédito;28.78;4.761904762;1.439;7.2;True
290-68-2984;A;Yangon;Normal;Masculino;Hogar y estilo de vida;23.75;4;4.75;99.75;16/03/2019;11:22;Efectivo;95.0;4.761904762;4.75;5.2;True
704-11-6354;A;Yangon;Socio;Masculino;Hogar y estilo de vida;58.9;8;23.56;494.76;06/01/2019;11:23;Efectivo;471.2;4.761904762;23.56;8.9;True
110-48-7033;B;Mandalay;Socio;Masculino;Complementos de moda;32.62;4;6.524;137.004;29/01/2019;14:12;Efectivo;130.48;4.761904762;6.524;9.0;True
366-93-0948;A;Yangon;Socio;Masculino;Accesorios electrónicos;66.35;1;3.3175;69.6675;31/01/2019;10:46;Tarjeta de Crédito;66.35;4.761904762;3.3175;9.7;True
729-09-9681;A;Yangon;Socio;Masculino;Hogar y estilo de vida;25.91;6;7.773;163.233;05/02/2019;10:16;Billetera Electrónica;155.46;4.761904762;7.773;8.7;True
151-16-1484;A;Yangon;Socio;Masculino;Accesorios electrónicos;32.25;4;6.45;135.45;13/02/2019;12:38;Billetera Electrónica;129.0;4.761904762;6.45;6.5;True
380-94-4661;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;65.94;4;13.188;276.948;07/02/2019;13:05;Tarjeta de Crédito;263.76;4.761904762;13.188;6.9;True
850-41-9669;A;Yangon;Normal;Femenino;Accesorios electrónicos;75.06;9;33.777;709.317;19/03/2019;13:25;Billetera Electrónica;675.54;4.761904762;33.777;6.2;True
821-07-3596;C;Naypyitaw;Normal;Femenino;Complementos de moda;16.45;4;3.29;69.09;07/03/2019;14:53;Billetera Electrónica;65.8;4.761904762;3.29;5.6;True
655-85-5130;B;Mandalay;Socio;Femenino;Complementos de moda;38.3;4;7.66;160.86;13/03/2019;19:22;Efectivo;153.2;4.761904762;7.66;5.7;True
447-15-7839;A;Yangon;Socio;Femenino;Deportes y viajes;22.24;10;11.12;233.52;09/02/2019;11:00;Efectivo;222.4;4.761904762;11.12;4.2;True
154-74-7179;B;Mandalay;Normal;Masculino;Deportes y viajes;54.45;1;2.7225;57.1725;26/02/2019;19:24;Billetera Electrónica;54.45;4.761904762;2.7225;7.9;True
253-12-6086;A;Yangon;Socio;Femenino;Deportes y viajes;98.4;7;34.44;723.24;12/03/2019;12:43;Tarjeta de Crédito;688.8;4.761904762;34.44;8.7;True
808-65-0703;C;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;35.47;4;7.093999999999999;148.974;14/03/2019;17:22;Tarjeta de Crédito;141.88;4.761904762;7.093999999999999;6.9;True
571-94-0759;B;Mandalay;Socio;Femenino;Alimentos y bebidas;74.6;10;37.3;783.3;08/01/2019;20:55;Efectivo;746.0;4.761904762;37.3;9.5;True
144-51-6085;A;Yangon;Socio;Masculino;Hogar y estilo de vida;70.74;4;14.148;297.108;05/01/2019;16:05;Tarjeta de Crédito;282.96;4.761904762;14.148;4.4;True
731-14-2199;A;Yangon;Socio;Femenino;Hogar y estilo de vida;35.54;10;17.77;373.17;04/01/2019;13:34;Billetera Electrónica;355.4;4.761904762;17.77;7.0;True
783-09-1637;B;Mandalay;Normal;Femenino;Deportes y viajes;67.43;5;16.8575;354.0075;06/03/2019;18:13;Billetera Electrónica;337.15;4.761904762;16.8575;6.3;True
687-15-1097;C;Naypyitaw;Socio;Femenino;Salud y belleza;21.12;2;2.112;44.352;03/01/2019;19:17;Efectivo;42.24;4.761904762;2.112;9.7;True
126-54-1082;A;Yangon;Socio;Femenino;Hogar y estilo de vida;21.54;9;9.693;203.553;07/01/2019;11:44;Tarjeta de Crédito;193.86;4.761904762;9.693;8.8;True
633-91-1052;A;Yangon;Normal;Femenino;Hogar y estilo de vida;12.03;2;1.203;25.263;27/01/2019;15:51;Efectivo;24.06;4.761904762;1.203;5.1;True
477-24-6490;B;Mandalay;Normal;Femenino;Salud y belleza;99.71;6;29.913;628.173;26/02/2019;16:52;Billetera Electrónica;598.26;4.761904762;29.913;7.9;True
566-19-5475;B;Mandalay;Normal;Masculino;Complementos de moda;47.97;7;16.7895;352.5795;07/01/2019;20:52;Efectivo;335.79;4.761904762;16.7895;6.2;True
526-86-8552;C;Naypyitaw;Socio;Femenino;Hogar y estilo de vida;21.82;10;10.91;229.11;07/01/2019;17:36;Efectivo;218.2;4.761904762;10.91;7.1;True
376-56-3573;C;Naypyitaw;Normal;Femenino;Complementos de moda;95.42;4;19.084;400.764;02/02/2019;13:23;Billetera Electrónica;381.68;4.761904762;19.084;6.4;True
537-72-0426;C;Naypyitaw;Socio;Masculino;Complementos de moda;70.99;10;35.495;745.395;20/03/2019;16:28;Efectivo;709.9;4.761904762;35.495;5.7;True
828-61-5674;A;Yangon;Socio;Masculino;Deportes y viajes;44.02;10;22.01;462.21;20/03/2019;19:57;Tarjeta de Crédito;440.2;4.761904762;22.01;9.6;True
136-08-6195;A;Yangon;Normal;Femenino;Hogar y estilo de vida;69.96;8;27.984;587.664;15/02/2019;17:01;Tarjeta de Crédito;559.68;4.761904762;27.984;6.4;True
523-38-0215;C;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;37.0;1;1.85;38.85;06/03/2019;13:29;Tarjeta de Crédito;37.0;4.761904762;1.85;7.9;True
490-29-1201;A;Yangon;Normal;Femenino;Deportes y viajes;15.34;1;0.767;16.107;06/01/2019;11:09;Efectivo;15.34;4.761904762;0.767;6.5;True
667-92-0055;A;Yangon;Socio;Masculino;Salud y belleza;99.83;6;29.949;628.929;04/03/2019;15:02;Billetera Electrónica;598.98;4.761904762;29.949;8.5;True
565-17-3836;A;Yangon;Socio;Femenino;Salud y belleza;47.67;4;9.534;200.21400000000003;12/03/2019;14:21;Efectivo;190.68;4.761904762;9.534;9.1;True
498-41-1961;B;Mandalay;Normal;Masculino;Salud y belleza;66.68;5;16.67;350.07;20/02/2019;18:01;Efectivo;333.4;4.761904762;16.67;7.6;True
593-95-4461;C;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;74.86;1;3.743;78.60300000000001;24/03/2019;14:49;Efectivo;74.86;4.761904762;3.743;6.9;True
226-71-3580;C;Naypyitaw;Normal;Femenino;Deportes y viajes;23.75;9;10.6875;224.4375;31/01/2019;12:02;Efectivo;213.75;4.761904762;10.6875;9.5;True
283-79-9594;B;Mandalay;Normal;Femenino;Alimentos y bebidas;48.51;7;16.9785;356.5485;25/01/2019;13:30;Tarjeta de Crédito;339.57;4.761904762;16.9785;5.2;True
430-60-3493;A;Yangon;Socio;Femenino;Hogar y estilo de vida;94.88;7;33.208;697.368;03/02/2019;14:38;Efectivo;664.16;4.761904762;33.208;4.2;True
139-20-0155;B;Mandalay;Socio;Masculino;Accesorios electrónicos;40.3;10;20.15;423.15;24/01/2019;17:37;Tarjeta de Crédito;403.0;4.761904762;20.15;7.0;True
558-80-4082;C;Naypyitaw;Normal;Masculino;Accesorios electrónicos;27.85;7;9.7475;204.6975;14/03/2019;17:20;Billetera Electrónica;194.95;4.761904762;9.7475;6.0;True
278-97-7759;A;Yangon;Socio;Femenino;Accesorios electrónicos;62.48;1;3.124;65.604;18/02/2019;20:29;Efectivo;62.48;4.761904762;3.124;4.7;True
