Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
234-65-2137;C;Naypyitaw;Normal;Male;Home and lifestyle;95.58;10;47.79;1003.59;1/16/2019;13:32;Cash;955.8;4.7619047619999995;47.79;4.8
687-47-8271;A;Yangon;Normal;Male;Fashion accessories;98.98;10;49.49;1039.29;2/8/2019;16:20;Credit card;989.8;4.7619047619999995;49.49;8.7
796-32-9050;A;Yangon;Normal;Male;Food and beverages;51.28;6;15.384;323.064;1/19/2019;16:31;Cash;307.68;4.7619047619999995;15.384;6.5
105-31-1824;A;Yangon;Member;Male;Sports and travel;69.52;7;24.331999999999997;510.972;2/1/2019;15:10;Credit card;486.64;4.7619047619999995;24.331999999999997;8.5
249-42-3782;A;Yangon;Normal;Male;Health and beauty;70.01;5;17.5025;367.5525;1/3/2019;11:36;Ewallet;350.05;4.7619047619999995;17.5025;5.5
316-55-4634;B;Mandalay;Member;Male;Food and beverages;80.05;5;20.0125;420.2625;1/26/2019;12:45;Credit card;400.25;4.7619047619999995;20.0125;9.4
733-33-4967;C;Naypyitaw;Normal;Male;Electronic accessories;20.85;8;8.34;175.14;3/3/2019;19:17;Cash;166.8;4.7619047619999995;8.34;6.3
608-27-6295;B;Mandalay;Member;Male;Electronic accessories;52.89;6;15.867;333.207;1/19/2019;17:34;Credit card;317.34;4.7619047619999995;15.867;9.8
414-12-7047;B;Mandalay;Normal;Male;Food and beverages;19.79;8;7.916;166.236;1/18/2019;12:04;Ewallet;158.32;4.7619047619999995;7.916;8.7
827-26-2100;A;Yangon;Member;Male;Home and lifestyle;33.84;9;15.228;319.788;3/21/2019;16:21;Ewallet;304.56;4.7619047619999995;15.228;8.8
175-54-2529;A;Yangon;Member;Male;Food and beverages;22.17;8;8.868;186.22799999999998;3/3/2019;17:01;Credit card;177.36;4.7619047619999995;8.868;9.6
139-52-2867;C;Naypyitaw;Normal;Female;Fashion accessories;22.51;7;7.8785;165.4485;2/13/2019;10:50;Credit card;157.57;4.7619047619999995;7.8785;4.8
407-63-8975;A;Yangon;Normal;Male;Food and beverages;73.88;6;22.164;465.444;3/23/2019;19:16;Ewallet;443.28;4.7619047619999995;22.164;4.4
342-65-4817;C;Naypyitaw;Member;Male;Health and beauty;86.8;3;13.02;273.42;1/28/2019;16:47;Ewallet;260.4;4.7619047619999995;13.02;9.9
130-98-8941;C;Naypyitaw;Normal;Male;Fashion accessories;64.26;7;22.491;472.311;2/9/2019;10:00;Cash;449.82;4.7619047619999995;22.491;5.7
434-83-9547;C;Naypyitaw;Member;Male;Food and beverages;38.47;8;15.388;323.14799999999997;1/23/2019;11:51;Cash;307.76;4.7619047619999995;15.388;7.7
851-28-6367;A;Yangon;Member;Male;Sports and travel;15.5;10;7.75;162.75;3/23/2019;10:55;Ewallet;155.0;4.7619047619999995;7.75;8.0
824-88-3614;C;Naypyitaw;Normal;Male;Health and beauty;34.31;8;13.724;288.204;1/25/2019;15:00;Ewallet;274.48;4.7619047619999995;13.724;5.7
586-25-0848;A;Yangon;Normal;Female;Sports and travel;12.34;7;4.319;90.699;3/4/2019;11:19;Credit card;86.38;4.7619047619999995;4.319;6.7
895-66-0685;B;Mandalay;Member;Male;Food and beverages;18.08;3;2.7119999999999997;56.952;3/5/2019;19:46;Ewallet;54.24;4.7619047619999995;2.7119999999999997;8.0
305-14-0245;B;Mandalay;Member;Female;Home and lifestyle;94.49;8;37.796;793.716;3/3/2019;19:00;Ewallet;755.92;4.7619047619999995;37.796;7.5
732-04-5373;B;Mandalay;Member;Male;Home and lifestyle;46.47;4;9.294;195.174;2/8/2019;10:53;Cash;185.88;4.7619047619999995;9.294;7.0
400-60-7251;A;Yangon;Normal;Male;Home and lifestyle;74.07;1;3.7035;77.7735;2/10/2019;12:50;Ewallet;74.07;4.7619047619999995;3.7035;9.9
593-65-1552;C;Naypyitaw;Normal;Female;Home and lifestyle;69.81;4;13.962;293.202;1/28/2019;20:50;Credit card;279.24;4.7619047619999995;13.962;5.9
284-34-9626;B;Mandalay;Normal;Female;Home and lifestyle;77.04;3;11.556;242.676;2/11/2019;10:39;Credit card;231.12;4.7619047619999995;11.556;7.2
437-58-8131;B;Mandalay;Normal;Female;Fashion accessories;73.52;2;7.352;154.392;1/15/2019;13:41;Ewallet;147.04;4.7619047619999995;7.352;4.6
286-43-6208;C;Naypyitaw;Normal;Female;Food and beverages;87.8;9;39.51;829.71;3/16/2019;19:08;Cash;790.2;4.7619047619999995;39.51;9.2
641-43-2399;B;Mandalay;Normal;Male;Home and lifestyle;25.55;4;5.11;107.31;1/26/2019;20:23;Ewallet;102.2;4.7619047619999995;5.11;5.7
831-07-6050;A;Yangon;Normal;Male;Electronic accessories;32.71;5;8.1775;171.7275;3/19/2019;11:30;Credit card;163.55;4.7619047619999995;8.1775;9.9
556-86-3144;C;Naypyitaw;Member;Female;Fashion accessories;74.29;1;3.7145;78.0045;1/13/2019;19:30;Cash;74.29;4.7619047619999995;3.7145;5.0
848-24-9445;C;Naypyitaw;Member;Male;Health and beauty;43.7;2;4.37;91.77;3/26/2019;18:03;Cash;87.4;4.7619047619999995;4.37;4.9
856-22-8149;A;Yangon;Normal;Female;Home and lifestyle;25.29;1;1.2645;26.5545;3/23/2019;10:13;Ewallet;25.29;4.7619047619999995;1.2645;6.1
699-01-4164;C;Naypyitaw;Normal;Male;Health and beauty;41.5;4;8.3;174.3;3/12/2019;19:58;Credit card;166.0;4.7619047619999995;8.3;8.2
420-11-4919;C;Naypyitaw;Member;Female;Food and beverages;71.39;5;17.8475;374.7975;2/17/2019;19:57;Credit card;356.95;4.7619047619999995;17.8475;5.5
606-80-4905;C;Naypyitaw;Member;Female;Sports and travel;19.15;6;5.745;120.645;1/29/2019;10:01;Credit card;114.9;4.7619047619999995;5.745;6.8
542-41-0513;B;Mandalay;Member;Female;Electronic accessories;57.49;4;11.498;241.458;3/15/2019;11:57;Cash;229.96;4.7619047619999995;11.498;6.6
426-39-2418;C;Naypyitaw;Normal;Male;Electronic accessories;61.41;7;21.4935;451.3635;1/14/2019;10:02;Cash;429.87;4.7619047619999995;21.4935;9.8
875-46-5808;B;Mandalay;Member;Male;Health and beauty;25.9;10;12.95;271.95;2/6/2019;14:51;Ewallet;259.0;4.7619047619999995;12.95;8.7
394-43-4238;B;Mandalay;Member;Male;Home and lifestyle;17.77;5;4.4425;93.2925;2/15/2019;12:42;Credit card;88.85;4.7619047619999995;4.4425;5.4
749-24-1565;A;Yangon;Normal;Female;Health and beauty;23.03;9;10.3635;217.6335;1/3/2019;12:02;Ewallet;207.27;4.7619047619999995;10.3635;7.9
672-51-8681;C;Naypyitaw;Member;Female;Electronic accessories;66.65;9;29.9925;629.8425;1/4/2019;18:19;Credit card;599.85;4.7619047619999995;29.9925;9.7
263-87-5680;C;Naypyitaw;Member;Female;Home and lifestyle;28.53;10;14.265;299.565;3/18/2019;17:38;Ewallet;285.3;4.7619047619999995;14.265;7.8
573-58-9734;B;Mandalay;Normal;Female;Fashion accessories;30.37;3;4.5555;95.6655;3/28/2019;13:41;Ewallet;91.11;4.7619047619999995;4.5555;5.1
817-69-8206;B;Mandalay;Normal;Female;Electronic accessories;99.73;9;44.8785;942.4485;3/2/2019;19:42;Credit card;897.57;4.7619047619999995;44.8785;6.5
888-02-0338;A;Yangon;Normal;Male;Electronic accessories;26.23;9;11.8035;247.8735;1/25/2019;20:24;Ewallet;236.07;4.7619047619999995;11.8035;5.9
677-11-0152;C;Naypyitaw;Normal;Female;Food and beverages;93.26;9;41.967;881.307;1/16/2019;18:08;Cash;839.34;4.7619047619999995;41.967;8.8
142-63-6033;B;Mandalay;Normal;Male;Home and lifestyle;92.36;5;23.09;484.89;3/20/2019;19:17;Ewallet;461.8;4.7619047619999995;23.09;4.9
656-16-1063;B;Mandalay;Normal;Male;Sports and travel;46.42;3;6.962999999999999;146.22299999999998;1/4/2019;13:24;Credit card;139.26;4.7619047619999995;6.962999999999999;4.4
891-58-8335;B;Mandalay;Member;Female;Sports and travel;29.61;7;10.3635;217.6335;3/11/2019;15:53;Cash;207.27;4.7619047619999995;10.3635;6.5
802-43-8934;A;Yangon;Normal;Male;Home and lifestyle;18.28;1;0.914;19.194000000000003;3/22/2019;15:05;Credit card;18.28;4.7619047619999995;0.914;8.3
560-30-5617;B;Mandalay;Normal;Female;Sports and travel;24.77;5;6.1925;130.0425;3/24/2019;18:27;Cash;123.85;4.7619047619999995;6.1925;8.5
319-74-2561;A;Yangon;Member;Female;Electronic accessories;94.64;3;14.196;298.116;2/21/2019;16:55;Cash;283.92;4.7619047619999995;14.196;5.5
549-03-9315;B;Mandalay;Normal;Male;Fashion accessories;94.87;8;37.948;796.908;2/12/2019;12:58;Ewallet;758.96;4.7619047619999995;37.948;8.7
790-29-1172;B;Mandalay;Normal;Female;Food and beverages;57.34;3;8.601;180.62099999999998;3/10/2019;18:59;Credit card;172.02;4.7619047619999995;8.601;7.9
239-36-3640;B;Mandalay;Normal;Male;Electronic accessories;45.35;6;13.605;285.705;1/31/2019;13:44;Ewallet;272.1;4.7619047619999995;13.605;6.1
468-01-2051;B;Mandalay;Normal;Male;Food and beverages;62.08;7;21.728;456.288;3/6/2019;13:46;Ewallet;434.56;4.7619047619999995;21.728;5.4
389-25-3394;C;Naypyitaw;Normal;Male;Electronic accessories;11.81;5;2.9525;62.0025;2/17/2019;18:06;Cash;59.05;4.7619047619999995;2.9525;9.4
279-62-1445;C;Naypyitaw;Member;Female;Fashion accessories;12.54;1;0.627;13.167;2/21/2019;12:38;Cash;12.54;4.7619047619999995;0.627;8.2
213-72-6612;A;Yangon;Normal;Male;Food and beverages;43.25;2;4.325;90.825;3/20/2019;15:56;Cash;86.5;4.7619047619999995;4.325;6.2
746-68-6593;C;Naypyitaw;Member;Female;Sports and travel;87.16;2;8.716000000000001;183.03599999999997;1/11/2019;14:29;Credit card;174.32;4.7619047619999995;8.716000000000001;9.7
836-82-5858;B;Mandalay;Member;Male;Health and beauty;69.37;9;31.2165;655.5465;1/26/2019;19:14;Ewallet;624.33;4.7619047619999995;31.2165;4.0
583-72-1480;C;Naypyitaw;Member;Male;Electronic accessories;37.06;4;7.412000000000001;155.65200000000002;1/31/2019;16:24;Ewallet;148.24;4.7619047619999995;7.412000000000001;9.7
466-61-5506;B;Mandalay;Member;Female;Electronic accessories;90.7;6;27.21;571.41;2/26/2019;10:52;Cash;544.2;4.7619047619999995;27.21;5.3
721-86-6247;A;Yangon;Normal;Female;Home and lifestyle;63.42;8;25.368000000000002;532.7280000000001;3/11/2019;12:55;Ewallet;507.36;4.7619047619999995;25.368000000000002;7.4
289-65-5721;B;Mandalay;Normal;Female;Fashion accessories;81.37;2;8.137;170.877;1/26/2019;19:28;Cash;162.74;4.7619047619999995;8.137;6.5
545-46-3100;B;Mandalay;Member;Female;Electronic accessories;10.59;3;1.5885;33.3585;3/12/2019;13:52;Credit card;31.77;4.7619047619999995;1.5885;8.7
418-02-5978;B;Mandalay;Normal;Female;Health and beauty;84.09;9;37.8405;794.6505;2/11/2019;10:54;Cash;756.81;4.7619047619999995;37.8405;8.0
269-04-5750;B;Mandalay;Member;Male;Fashion accessories;73.82;4;14.764000000000001;310.04400000000004;2/21/2019;18:31;Cash;295.28;4.7619047619999995;14.764000000000001;6.7
157-13-5295;A;Yangon;Member;Male;Health and beauty;51.94;10;25.97;545.37;3/9/2019;18:24;Ewallet;519.4;4.7619047619999995;25.97;6.5
645-78-8093;A;Yangon;Normal;Female;Sports and travel;93.14;2;9.314;195.59400000000002;1/20/2019;18:09;Ewallet;186.28;4.7619047619999995;9.314;4.1
211-30-9270;C;Naypyitaw;Normal;Male;Health and beauty;17.41;5;4.3525;91.4025;1/28/2019;15:16;Credit card;87.05;4.7619047619999995;4.3525;4.9
755-12-3214;C;Naypyitaw;Member;Female;Fashion accessories;44.22;5;11.055;232.155;3/5/2019;17:07;Credit card;221.1;4.7619047619999995;11.055;8.6
346-84-3103;B;Mandalay;Member;Female;Electronic accessories;13.22;5;3.305;69.405;3/2/2019;19:26;Cash;66.1;4.7619047619999995;3.305;4.3
478-06-7835;A;Yangon;Normal;Male;Fashion accessories;89.69;1;4.4845;94.1745;1/11/2019;11:20;Ewallet;89.69;4.7619047619999995;4.4845;4.9
540-11-4336;A;Yangon;Normal;Male;Food and beverages;24.94;9;11.222999999999999;235.683;1/11/2019;16:49;Credit card;224.46;4.7619047619999995;11.222999999999999;5.6
448-81-5016;A;Yangon;Normal;Male;Health and beauty;59.77;2;5.977;125.51700000000001;3/11/2019;12:01;Credit card;119.54;4.7619047619999995;5.977;5.8
142-72-4741;C;Naypyitaw;Member;Male;Fashion accessories;93.2;2;9.32;195.72;2/28/2019;18:37;Credit card;186.4;4.7619047619999995;9.32;6.0
217-58-1179;A;Yangon;Member;Male;Home and lifestyle;62.65;4;12.53;263.13;1/5/2019;11:25;Cash;250.6;4.7619047619999995;12.53;4.2
376-02-8238;B;Mandalay;Normal;Male;Home and lifestyle;93.87;8;37.548;788.508;2/2/2019;18:42;Credit card;750.96;4.7619047619999995;37.548;8.3
530-90-9855;A;Yangon;Member;Male;Home and lifestyle;47.59;8;19.035999999999998;399.756;1/1/2019;14:47;Cash;380.72;4.7619047619999995;19.035999999999998;5.7
866-05-7563;B;Mandalay;Member;Female;Electronic accessories;81.4;3;12.21;256.41;2/9/2019;19:43;Cash;244.2;4.7619047619999995;12.21;4.8
604-70-6476;A;Yangon;Member;Male;Fashion accessories;17.94;5;4.485;94.185;1/23/2019;14:04;Ewallet;89.7;4.7619047619999995;4.485;6.8
799-71-1548;A;Yangon;Member;Male;Electronic accessories;77.72;4;15.544;326.42400000000004;1/7/2019;16:11;Credit card;310.88;4.7619047619999995;15.544;8.8
785-13-7708;B;Mandalay;Normal;Male;Food and beverages;73.06;7;25.570999999999998;536.991;1/14/2019;19:06;Credit card;511.42;4.7619047619999995;25.570999999999998;4.2
845-51-0542;B;Mandalay;Member;Male;Food and beverages;46.55;9;20.9475;439.8975;2/2/2019;15:34;Ewallet;418.95;4.7619047619999995;20.9475;6.4
662-47-5456;C;Naypyitaw;Member;Male;Fashion accessories;35.19;10;17.595;369.495;3/17/2019;19:06;Credit card;351.9;4.7619047619999995;17.595;8.4
883-17-4236;C;Naypyitaw;Normal;Female;Sports and travel;14.39;2;1.439;30.219;3/2/2019;19:44;Credit card;28.78;4.7619047619999995;1.439;7.2
290-68-2984;A;Yangon;Normal;Male;Home and lifestyle;23.75;4;4.75;99.75;3/16/2019;11:22;Cash;95.0;4.7619047619999995;4.75;5.2
704-11-6354;A;Yangon;Member;Male;Home and lifestyle;58.9;8;23.56;494.76;1/6/2019;11:23;Cash;471.2;4.7619047619999995;23.56;8.9
110-48-7033;B;Mandalay;Member;Male;Fashion accessories;32.62;4;6.524;137.004;1/29/2019;14:12;Cash;130.48;4.7619047619999995;6.524;9.0
366-93-0948;A;Yangon;Member;Male;Electronic accessories;66.35;1;3.3175;69.6675;1/31/2019;10:46;Credit card;66.35;4.7619047619999995;3.3175;9.7
729-09-9681;A;Yangon;Member;Male;Home and lifestyle;25.91;6;7.773;163.233;2/5/2019;10:16;Ewallet;155.46;4.7619047619999995;7.773;8.7
151-16-1484;A;Yangon;Member;Male;Electronic accessories;32.25;4;6.45;135.45;2/13/2019;12:38;Ewallet;129.0;4.7619047619999995;6.45;6.5
380-94-4661;C;Naypyitaw;Member;Male;Electronic accessories;65.94;4;13.187999999999999;276.948;2/7/2019;13:05;Credit card;263.76;4.7619047619999995;13.187999999999999;6.9
850-41-9669;A;Yangon;Normal;Female;Electronic accessories;75.06;9;33.777;709.317;3/19/2019;13:25;Ewallet;675.54;4.7619047619999995;33.777;6.2
821-07-3596;C;Naypyitaw;Normal;Female;Fashion accessories;16.45;4;3.29;69.09;3/7/2019;14:53;Ewallet;65.8;4.7619047619999995;3.29;5.6
655-85-5130;B;Mandalay;Member;Female;Fashion accessories;38.3;4;7.66;160.86;3/13/2019;19:22;Cash;153.2;4.7619047619999995;7.66;5.7
447-15-7839;A;Yangon;Member;Female;Sports and travel;22.24;10;11.12;233.52;2/9/2019;11:00;Cash;222.4;4.7619047619999995;11.12;4.2
154-74-7179;B;Mandalay;Normal;Male;Sports and travel;54.45;1;2.7225;57.1725;2/26/2019;19:24;Ewallet;54.45;4.7619047619999995;2.7225;7.9
253-12-6086;A;Yangon;Member;Female;Sports and travel;98.4;7;34.44;723.24;3/12/2019;12:43;Credit card;688.8;4.7619047619999995;34.44;8.7
808-65-0703;C;Naypyitaw;Normal;Male;Home and lifestyle;35.47;4;7.093999999999999;148.974;3/14/2019;17:22;Credit card;141.88;4.7619047619999995;7.093999999999999;6.9
571-94-0759;B;Mandalay;Member;Female;Food and beverages;74.6;10;37.3;783.3;1/8/2019;20:55;Cash;746.0;4.7619047619999995;37.3;9.5
144-51-6085;A;Yangon;Member;Male;Home and lifestyle;70.74;4;14.148;297.108;1/5/2019;16:05;Credit card;282.96;4.7619047619999995;14.148;4.4
731-14-2199;A;Yangon;Member;Female;Home and lifestyle;35.54;10;17.77;373.17;1/4/2019;13:34;Ewallet;355.4;4.7619047619999995;17.77;7.0
783-09-1637;B;Mandalay;Normal;Female;Sports and travel;67.43;5;16.8575;354.0075;3/6/2019;18:13;Ewallet;337.15;4.7619047619999995;16.8575;6.3
687-15-1097;C;Naypyitaw;Member;Female;Health and beauty;21.12;2;2.112;44.352;1/3/2019;19:17;Cash;42.24;4.7619047619999995;2.112;9.7
126-54-1082;A;Yangon;Member;Female;Home and lifestyle;21.54;9;9.693;203.553;1/7/2019;11:44;Credit card;193.86;4.7619047619999995;9.693;8.8
633-91-1052;A;Yangon;Normal;Female;Home and lifestyle;12.03;2;1.203;25.263;1/27/2019;15:51;Cash;24.06;4.7619047619999995;1.203;5.1
477-24-6490;B;Mandalay;Normal;Female;Health and beauty;99.71;6;29.913;628.173;2/26/2019;16:52;Ewallet;598.26;4.7619047619999995;29.913;7.9
566-19-5475;B;Mandalay;Normal;Male;Fashion accessories;47.97;7;16.7895;352.5795;1/7/2019;20:52;Cash;335.79;4.7619047619999995;16.7895;6.2
526-86-8552;C;Naypyitaw;Member;Female;Home and lifestyle;21.82;10;10.91;229.11;1/7/2019;17:36;Cash;218.2;4.7619047619999995;10.91;7.1
376-56-3573;C;Naypyitaw;Normal;Female;Fashion accessories;95.42;4;19.084;400.764;2/2/2019;13:23;Ewallet;381.68;4.7619047619999995;19.084;6.4
537-72-0426;C;Naypyitaw;Member;Male;Fashion accessories;70.99;10;35.495;745.395;3/20/2019;16:28;Cash;709.9;4.7619047619999995;35.495;5.7
828-61-5674;A;Yangon;Member;Male;Sports and travel;44.02;10;22.01;462.21;3/20/2019;19:57;Credit card;440.2;4.7619047619999995;22.01;9.6
136-08-6195;A;Yangon;Normal;Female;Home and lifestyle;69.96;8;27.984;587.664;2/15/2019;17:01;Credit card;559.68;4.7619047619999995;27.984;6.4
523-38-0215;C;Naypyitaw;Normal;Male;Home and lifestyle;37.0;1;1.85;38.85;3/6/2019;13:29;Credit card;37.0;4.7619047619999995;1.85;7.9
490-29-1201;A;Yangon;Normal;Female;Sports and travel;15.34;1;0.767;16.107;1/6/2019;11:09;Cash;15.34;4.7619047619999995;0.767;6.5
667-92-0055;A;Yangon;Member;Male;Health and beauty;99.83;6;29.949;628.929;3/4/2019;15:02;Ewallet;598.98;4.7619047619999995;29.949;8.5
565-17-3836;A;Yangon;Member;Female;Health and beauty;47.67;4;9.533999999999999;200.21400000000003;3/12/2019;14:21;Cash;190.68;4.7619047619999995;9.533999999999999;9.1
498-41-1961;B;Mandalay;Normal;Male;Health and beauty;66.68;5;16.67;350.07;2/20/2019;18:01;Cash;333.4;4.7619047619999995;16.67;7.6
593-95-4461;C;Naypyitaw;Member;Male;Home and lifestyle;74.86;1;3.7430000000000003;78.60300000000001;3/24/2019;14:49;Cash;74.86;4.7619047619999995;3.7430000000000003;6.9
226-71-3580;C;Naypyitaw;Normal;Female;Sports and travel;23.75;9;10.6875;224.4375;1/31/2019;12:02;Cash;213.75;4.7619047619999995;10.6875;9.5
283-79-9594;B;Mandalay;Normal;Female;Food and beverages;48.51;7;16.9785;356.5485;1/25/2019;13:30;Credit card;339.57;4.7619047619999995;16.9785;5.2
430-60-3493;A;Yangon;Member;Female;Home and lifestyle;94.88;7;33.208;697.368;2/3/2019;14:38;Cash;664.16;4.7619047619999995;33.208;4.2
139-20-0155;B;Mandalay;Member;Male;Electronic accessories;40.3;10;20.15;423.15;1/24/2019;17:37;Credit card;403.0;4.7619047619999995;20.15;7.0
558-80-4082;C;Naypyitaw;Normal;Male;Electronic accessories;27.85;7;9.7475;204.6975;3/14/2019;17:20;Ewallet;194.95;4.7619047619999995;9.7475;6.0
278-97-7759;A;Yangon;Member;Female;Electronic accessories;62.48;1;3.1239999999999997;65.604;2/18/2019;20:29;Cash;62.48;4.7619047619999995;3.1239999999999997;4.7
316-68-6352;A;Yangon;Member;Female;Food and beverages;36.36;2;3.636;76.35600000000001;1/21/2019;10:00;Cash;72.72;4.7619047619999995;3.636;7.1
585-03-5943;B;Mandalay;Normal;Male;Health and beauty;18.11;10;9.055;190.155;3/13/2019;11:46;Ewallet;181.1;4.7619047619999995;9.055;5.9
211-05-0490;C;Naypyitaw;Member;Female;Electronic accessories;51.92;5;12.98;272.58;3/3/2019;13:42;Cash;259.6;4.7619047619999995;12.98;7.5
727-75-6477;C;Naypyitaw;Normal;Male;Electronic accessories;28.84;4;5.768;121.12799999999999;3/29/2019;14:44;Cash;115.36;4.7619047619999995;5.768;6.4
744-02-5987;A;Yangon;Member;Male;Home and lifestyle;78.38;6;23.514;493.79400000000004;1/10/2019;14:16;Ewallet;470.28;4.7619047619999995;23.514;5.8
307-83-9164;A;Yangon;Member;Male;Home and lifestyle;60.01;4;12.002;252.042;1/25/2019;15:54;Cash;240.04;4.7619047619999995;12.002;4.5
779-06-0012;C;Naypyitaw;Member;Female;Home and lifestyle;88.61;1;4.4305;93.0405;1/19/2019;10:21;Cash;88.61;4.7619047619999995;4.4305;7.7
446-47-6729;C;Naypyitaw;Normal;Male;Fashion accessories;99.82;2;9.982000000000001;209.622;1/2/2019;18:09;Credit card;199.64;4.7619047619999995;9.982000000000001;6.7
573-10-3877;B;Mandalay;Member;Male;Health and beauty;39.01;1;1.9505;40.9605;3/12/2019;16:46;Credit card;39.01;4.7619047619999995;1.9505;4.7
735-06-4124;C;Naypyitaw;Normal;Male;Food and beverages;48.61;1;2.4305;51.0405;2/25/2019;15:31;Cash;48.61;4.7619047619999995;2.4305;4.4
439-54-7422;A;Yangon;Normal;Female;Electronic accessories;51.19;4;10.238;214.998;3/18/2019;17:15;Credit card;204.76;4.7619047619999995;10.238;4.7
396-90-2219;B;Mandalay;Normal;Female;Electronic accessories;14.96;8;5.984;125.664;2/23/2019;12:29;Cash;119.68;4.7619047619999995;5.984;8.6
411-77-0180;A;Yangon;Member;Male;Electronic accessories;72.2;7;25.27;530.67;3/26/2019;20:14;Ewallet;505.4;4.7619047619999995;25.27;4.3
286-01-5402;A;Yangon;Normal;Female;Sports and travel;40.23;7;14.0805;295.6905;3/30/2019;13:22;Cash;281.61;4.7619047619999995;14.0805;9.6
803-17-8013;A;Yangon;Member;Female;Home and lifestyle;88.79;8;35.516;745.836;2/17/2019;17:09;Cash;710.32;4.7619047619999995;35.516;4.1
512-98-1403;A;Yangon;Member;Female;Electronic accessories;26.48;3;3.972;83.412;3/21/2019;10:40;Ewallet;79.44;4.7619047619999995;3.972;4.7
848-42-2560;A;Yangon;Normal;Female;Fashion accessories;81.91;2;8.191;172.011;3/5/2019;17:43;Cash;163.82;4.7619047619999995;8.191;7.8
532-59-7201;B;Mandalay;Member;Male;Sports and travel;79.93;6;23.979;503.559;1/31/2019;14:04;Cash;479.58;4.7619047619999995;23.979;5.5
181-94-6432;C;Naypyitaw;Member;Male;Fashion accessories;69.33;2;6.933;145.593;2/5/2019;19:05;Ewallet;138.66;4.7619047619999995;6.933;9.7
870-76-1733;A;Yangon;Member;Female;Food and beverages;14.23;5;3.5575;74.7075;2/1/2019;10:08;Credit card;71.15;4.7619047619999995;3.5575;4.4
